Feature.ID,kingdom,phylum,class,order,family,genus,species
fffc1a1242b0b9b28cac4078b5ff5f1b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,NA,NA
0f46388bfa7e2fdde61a48daecb6b257,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Peptococcaceae, g__rc4-4, s__
e2f053add2807aea371750017cfd8b94,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
142b5e35604eb56c9790eca943e13856,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__
65c5cd016785f1e0e77d566ce1922ea1,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae,NA,NA
05a40a27775f529a527d2787b7629b04,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
35f45dbe625641d7244453936fe1beea,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
8226549740d5da73a5d78bca406b311f,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,NA
8a0aff634650bbc0a0359ce3b4b37bb3,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
790071ccaa5ae4210ee1701439b361c8,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae, g__Rothia, s__mucilaginosa
1d2b03bd427af80992b297318c538501,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__, g__, s__
3939634acbc705e974ef2d4272609fc9,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__, s__
c3be6258555d5bf76420c55a4a71a255,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Ruminococcus, s__
aa75c7a3b58563610a0028ea6af13970,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
fdcf7b186214cad4ede4fec915fd90e7,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Rickettsiaceae, g__Wolbachia, s__
5643719d53094611425e05417d67f6a3,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae,NA,NA
f7fb464e68602588f3f23104f0fc7976,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__, s__
ffe877e75da6fca6fe1f724b547cbb41,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae, g__Actinomyces, s__
d9120363259510186900a3e1b9438075,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__
d9d79659bc00a75dd3375a7524671b70,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Commensalibacter, s__intestini
afcc02292099b8782a3cad3f8acd0869,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,NA,NA
c0e391daba5cda65629cb3fee210885a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Caldicoprobacteraceae, g__Caldicoprobacter, s__
eaf849efd4ebe648226b21e2029c6717,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Dyella, s__marensis
e7ee2b64c42152ff40c48175c9af06c8,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
6eca39bed58b97e25f0fbfa7d4944821,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Mogibacteriaceae], g__, s__
8134724254713e73161be8acb759d96d,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Dorea, s__
6b1265e7e13f8812c2ab4a484e4f98c3,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
c96e5b349b72ccf1408b4a50071c5dba,k__Bacteria, p__Verrucomicrobia, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae, g__Akkermansia, s__
1e6dbcd03550915c07b6498f83040956,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
a432ae55c348215f28e314576098b8b0,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,NA,NA
d20e54a5e42d17fdcf4d42a93fe898ff,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae, g__Arthrobacter, s__
34a4f658510c37318e2f20e5ec477701,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
9bad3c8099bc7826f702cbb9918efbd5,k__Bacteria, p__Acidobacteria, c__Sva0725, o__Sva0725, f__, g__, s__
29dd611a49176e362ebb62b13a7894dd,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Faecalibacterium, s__prausnitzii
1da2cff82d4976a045de46545f8cdd23,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
53e35d862be3e1af89fb37ea6e264adc,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__, g__, s__
6d315f5ba9a079d465f4f458126ca0cf,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
a020b7cf056609fedb65177b0e7a6aad,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Cloacibacterium, s__
a29a1cc3bee29eccbf1296bf468c28f5,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae, g__Corynebacterium, s__
df89521b05727a2829bf542e3e3b728b,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__
4096138928404e66ae33e7501592c4a4,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira, s__
610451c4aa292081ab597db12df76783,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Kozakia, s__baliensis
6956690ce06a36b239229f37504c8306,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae, g__Frigoribacterium, s__
65f8f9b9015e4816ae093d82062cbf56,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Leadbetterella, s__
885f77e52c3f1bc78d240f616a0ef438,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
a483571e3251c7d0bc728fac4719342f,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Stenotrophomonas, s__retroflexus
26bbcbcba09d93f33511a641f3787076,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__, s__
8eeed57406f61255efd11aaa81b88f3e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Mogibacteriaceae], g__, s__
1075bffbc93a19404a74d5b6816ba2fc,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
4ed3c081fc05f4e6de692cdd067455b7,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
2f378dbe5fd8d6915a0a005126da384e,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__Slackia, s__
8babab429dcb7c2db2a33ffea444227f,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__, s__
0d9a341b0c359a1e23f9d623d97b8cd9,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,NA,NA
20930f2939df5a738909f5a63982b15d,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
1f85c072ea416220aaffbf14dc48f18c,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Rickettsiaceae, g__Wolbachia, s__
b72af15fcecdfd2eb436788025ed30e6,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,NA,NA
1f4abd09d32f5983c45d2516049d1c34,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
10eda69098c690666f585988fa6493e0,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
641826a13cd61c7fbded7204b104fe58,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
7b0ea6b38c17745251c0e668a75711e9,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,NA,NA
f4eb66e8c6b32b6ceff45e864f3864f0,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
3d4b253385818dffc4c49f24a38d3ba7,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Mycobacteriaceae, g__Mycobacterium, s__
4bf0d89ee0146cc1b0f1a3554f5a77ec,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Dyadobacter, s__
835ad433e123bb6db1103961fadd0fe7,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium, s__
a526a1e8a03bbd8c1f37217c09a80e94,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae, g__Pseudoclavibacter, s__bifida
280956314cafa35370f64731b6d6cfea,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__helveticus
21e92075929edff7771b1b4a3f42c4f2,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
905567be6a943c76025324b17c3db7bf,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium, s__
2764eaf67424619b57a41f77175b1ae6,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__, s__
d54b02dc678cc13c6219bc270702e8ac,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
17ebe70d36fcc9f189368996afe97c9c,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Vagococcus, s__
657e1048ebb716dd029a7e01b653e412,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
3897f6292cc9ea467fd93b45800683ce,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconobacter, s__
bcdb1eb80c817e7f6bd1d7c4b12772c4,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Thermomonosporaceae, g__Actinomadura, s__
239eecb9d4993efb5cce2c1dec3b9f35,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,NA,NA
611a715e5f568ac95acec6415e31a577,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Desulfovibrionales, f__Desulfovibrionaceae, g__, s__
80e60f1a698f846b9b652c077a129abd,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria,NA,NA
8f938172a87f878766fae3fde1e19cbf,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
bbac5bb905a0f7cd00f2a81a76e6d530,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
2ff4e5af7489d19b2b43b5912f5feec6,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,NA,NA
3034b59e4777384a5c2af6b2d6f31dd5,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
ec435775471327e80a5c727afd3608e9,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Parabacteroides, s__
4cf311ac47555333b07f9db007d537da,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Luteibacter, s__rhizovicinus
431eaf3def9876938ace8c9856b64f8a,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae,NA,NA
05b4f5a35fd014eaac3926c3db3ef8f8,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__, s__
f005e45b954e68be678a1a97a5da5320,k__Bacteria, p__Bacteroidetes,NA,NA,NA,NA,NA
7120ab4d240cd894f9a32354585b7f6b,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Bacillus, s__clausii
0979379a3a6947b573b2e46beff12a11,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Methylobacteriaceae, g__Methylobacterium,NA
7d460618984e525a6ac1eba341ad9263,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__[Thermicanaceae], g__Thermicanus, s__
f2e9ab6614e13511019ddd284ee62005,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__, s__
7295a12e2ebbd52987c063baed53b8ad,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
58946b6f4049f95f2df763cf6e0d1eb4,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
ba5d07f1eb622f3ba6c29fdf33f7c515,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
0e5b57bc3418c5ec9f2478a9b446bd7e,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
18a57539386d0dafb9a2c36df3f3b7b7,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
845ed99de9ffcdb2c28e124574805f3a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Christensenellaceae, g__, s__
57fce2b844c2fab85f24651cb37c1850,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
721bbac03390f67f5a7b151808cf0340,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
bbecf6a68f3117ce736cfbdd8da42768,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Ruminococcus, s__
4cf1091dc9481176b44e4ffbf64511f5,k__Archaea, p__Euryarchaeota, c__Methanobacteria, o__Methanobacteriales, f__Methanobacteriaceae, g__Methanobrevibacter, s__
817ad81fec81583d91fc6448dc54589d,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae, g__Weissella,NA
33b0bd66cfdb32a7b389c9c4120f00fa,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
1b74e7971715796203be59537557ba1a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae,NA,NA
361c75e5f8744e8e5003727a03297e11,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Chryseobacterium, s__
a4f946b0cb2e12322e6c4b9978e340e4,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Chryseobacterium, s__
5a530d2914f8803ce5f1bd63d874d82b,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
d38bae91f231fd6260932fc89f7e8866,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconobacter, s__
98c2793c41bc100c6ec8ddb29bce0161,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Myxococcales, f__, g__, s__
eb9b1919461fbb1efd44b7a7e4f1d9d0,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae, g__Leuconostoc, s__
5fb1bae7ea64f16ae08b34dbfd22e029,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
67d400057b77e1e22b5707aeaf7ceeb8,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
0d0d62abcbad8c1ceb345daccece659c,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Desulfovibrionales, f__Desulfovibrionaceae, g__, s__
8acbd051ea358c1339f9e62e21cdc04c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,NA,NA
2e9b42cb740e587b846116050ac810e5,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
4943be809d282734279ebff0ed53745d,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
82baa50c13f1e32fb4a76ec80ffb9e5e,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__, g__, s__
f5e9c0d36dc714119e0cb5a329d4fa93,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae, g__Weissella,NA
32efd22e131540e188d0f912d3fa251c,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__, g__, s__
8607a8b40a73ee7d65b8d8f0e39b3744,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Epulopiscium, s__
72580bd9edc34af28f193074f4735d7f,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
1db88eaae142ca94732b0ddcd43b93a0,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__, s__
a7b8d290f17f81e3d747156ccd29ba0e,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Bifidobacteriales, f__Bifidobacteriaceae, g__Gardnerella, s__
d4fd9283eb8a5d4efb3b7ff44aed32a7,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Carnobacteriaceae, g__Granulicatella, s__
e1e1e22759c967804dc8e9f579bfeafa,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus,NA
022577405fe7e8e017c977ac054a0688,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__ruminicola
e3b6a9557ad0b268e037ace35fdabd62,k__Bacteria, p__[Thermi], c__Deinococci, o__Deinococcales, f__Deinococcaceae, g__Deinococcus, s__
8046d1c37a283cbd56e437839174ddb2,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__, g__, s__
df028156c286726096f19d4fea5ad31e,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Rickettsiaceae, g__Wolbachia, s__
ee64ce509925a8cef5edf8aca65833b8,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
dec9c997dcf507c188952e168d2ac849,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae, g__, s__
03d675cbfa3204e2dc349fede00ea7d3,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
2a693b11f78272c5720f28eb7a1266da,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__Adlercreutzia, s__
3063277a3a2f3996248cbd6ac3b0de20,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
e7813b1afe995856fcf77185263cd542,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
dae7fd057a3e32796bce4e7314b8f965,k__Bacteria,NA,NA,NA,NA,NA,NA
fe46d0bc18c1d6b91d0ac77328198551,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Mogibacteriaceae],NA,NA
66b25c8430d591669d3bfa3ef6ea70d4,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
9ee1afa055506a6a7f05e9c776be3ec8,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__, s__
a4317e4fcecd58656e5dacaaabed2c9e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
cd787520325296b6bcec8af848399f7d,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
710a24b0aa646065a4881382262729f0,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae, g__Corynebacterium, s__variabile
8d1b4c86aaca053c3ce7682b9f0e582e,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__viridiflava
b2e94978432ae349528aa3758640fd7b,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
fa860417e056e8d34940fe244f1a779d,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__Sphingobacteriaceae, g__, s__
96f42624500e2398bd014836f20e7892,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Roseburia, s__
1ca9ecb324db2324d09d461afcc1c6c2,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
a020f0daf17f48c7286bbc461aeddb06,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
0ab9f89ffeefc720c006de7ea55283dc,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
187d4ff34f9f1f48ae242c03a6108e7c,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Brucellaceae, g__Ochrobactrum, s__
0dd4638d70a5a52ee7dfce0b48f96a0e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira, s__
11e5a4c8cc503ce6b0131c1283066e6f,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
793ccc8faf625ac6c97347e70aac3376,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__Adlercreutzia, s__
9cafa1d34e542063b24bfc2ea80b8382,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__, s__
1560c58cf13d54c3830b22838c34eb3e,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Commensalibacter, s__intestini
9fe5b111011695815e0d0d4cdfac73b4,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__, g__, s__
cafd41d3d6ea6aa1757f84f017730247,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,NA,NA
09a7a5473f9b9d12c3667e8360eca053,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
c5c569d5d4915852cb699f8b74efa280,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
91a45b9eb6ef933cbc4e24dd9e8eaec1,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
91a1834bb19bf5554db1f9cae0c87e60,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Mogibacteriaceae], g__Mogibacterium, s__
8135d73867c23d613d337b58b02e389f,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__, s__
e1de4558af30de567ecbe17bd12bd66e,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__brevis
a4f444e80defeca935f6d2a6df605019,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Bradyrhizobiaceae, g__Bosea, s__genosp.
556a21f933efd363fc49d85dcfa770c7,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__
ead35aedee15eb51968c813faec200c5,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Tissierellaceae], g__Peptoniphilus, s__
13734f62245f3bb89c6fc003b1f82db6,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconacetobacter, s__intermedius
2f9085e5eb9a74147fbe301995635c23,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae,NA,NA
a4d58a844ce5748a531ed4ed88b767ae,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
80f0dd9a5090c70b0bfaa8de80d9b636,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Commensalibacter, s__intestini
aaf89591bffcbef26492741924ad7cdd,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__
3348c73c0731565f088c2995338a7f3b,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
25cd5db6ecd2029e7c749a757a9083ad,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Christensenellaceae, g__, s__
ee1c79cb546551f22d6a528887f643f2,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,NA,NA
e961196627996525e66e9c2a5fc36d39,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
570b328e8dd1e4c92d065ec2bc0bbd1c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,NA,NA
a58f23e7a168e15f5afd4227be2d0d48,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Barnesiellaceae], g__, s__
